Inputs;;;;;;;Outputs;;;;;
Flow UUID;Flow;Category;Sub-category;Unit;Result;;Flow UUID;Flow;Category;Sub-category;Unit;Result
;;;;;;;3801ac00-aef4-4224-8d04-9d6734794719;Trichloroethylene;Emission to water;unspecified;kg;1,37569E-12
;;;;;;;33a69662-583b-45b8-8cb9-94f59fca9133;Trichlorofluoromethane;Emission to air;high population density;kg;7,00462E-12
;;;;;;;51e99a55-bcdb-4d18-9484-6de4b142e09d;Trichlorofluoromethane;Emission to air;unspecified;kg;2,31188E-05
;;;;;;;4b22b04e-4cfa-4a8c-b1da-6cd436d03ef6;Triethylene glycol;Emission to water;ocean;kg;7,48871E-09
;;;;;;;3350efd8-d98a-4683-9a13-ac69bab90c5f;Triethylene glycol;Emission to water;fresh water;kg;4,48299E-20
;;;;;;;e5ba3517-a93f-422e-9ce2-f1007fcf6c06;Trifluoromethane;Emission to air;unspecified;kg;5,6853E-08
;;;;;;;8f87dcf1-0177-4d62-bea0-a5dd8647ef8c;Trifluoromethane;Emission to air;high population density;kg;4,95873E-09
;;;;;;;5e2e1740-1bb9-4157-b816-6cb5aa006437;Trifluoromethane;Emission to air;low population density;kg;2,1488E-06
;;;;;;;d9a5b786-d06c-44af-a088-b070aa605d9b;Trifluralin;Emission to air;unspecified;kg;2,50726E-14
;;;;;;;c9bf4390-00fd-40f2-a010-c9d0a584eb77;Trifluralin;Emission to water;fresh water;kg;1,56699E-15
;;;;;;;91b452dc-ddbd-40a4-9281-33303109495e;Trifluralin;Emission to soil;agricultural;kg;9,37543E-07
;;;;;;;055bf521-b162-4172-b7db-da4df197d671;Trimethyl borate;Emission to air;high population density;kg;9,88971E-11
;;;;;;;971246f7-14d9-4ad5-98da-fc147dd8800f;Trimethyl borate;Emission to air;unspecified;kg;3,97685E-16
;;;;;;;37d7d60d-3682-4da4-aa64-99c51b5d524b;Trimethylamine;Emission to air;high population density;kg;9,3351E-11
;;;;;;;4b2fee8b-eb81-439a-bb0c-be075daec7af;Trimethylamine;Emission to water;fresh water;kg;2,83549E-10
;;;;;;;0131a35d-1d37-46ee-aed2-5ca12ac07ad4;Trimethylchlorosilane;Emission to air;high population density;kg;4,45859E-09
;;;;;;;fa442f6a-4fc6-4c57-942b-c84c6c41c8b4;Trimethylchlorosilane;Emission to air;unspecified;kg;7,13258E-17
;;;;;;;51c7daf4-14e1-45e9-aa67-051c4ddcd9da;Trinexapac-ethyl;Emission to soil;agricultural;kg;1,12922E-08
;;;;;;;9be02ae0-3170-4544-8665-f03a1b43f2bd;Tritium;Emission to water;unspecified;kBq;52,42503867
;;;;;;;22043b06-1981-45a5-bfbb-20ae6f253191;Tritium;Emission to air;unspecified;kBq;18,65112319
;;;;;;;0cdaaa7e-3c23-419d-8ad5-12dc93c2e1e3;Tritium;Emission to air;low population density;kBq;34,28635923
;;;;;;;58fabee9-b4b6-48ee-857a-e16ed31bb354;Tritium;Emission to water;ocean;kBq;2927,764169
;;;;;;;7282b430-0b75-426c-a8c0-6aff91985c0d;Tungsten;Emission to water;fresh water;kg;3,48704E-06
;;;;;;;714958de-a211-4a3c-8dce-848ccb79b094;Tungsten;Emission to air;low population density, long-term;kg;1,74766E-06
;;;;;;;3277c200-21e3-4b45-8dcc-97cdc2e4c245;Tungsten;Emission to water;ground water;kg;2,45768E-05
;;;;;;;89ca077d-583d-4293-8d32-248f12bd3e5b;Tungsten;Emission to air;low population density;kg;3,82596E-09
;;;;;;;10319ea8-90db-4340-be33-b7182dca01db;Tungsten;Emission to water;ground water, long-term;kg;0,000337235
;;;;;;;52317c31-7bdc-47de-9c23-ecf55127de75;Uranium;Emission to air;high population density;kg;1,86535E-08
;;;;;;;2d1bfd75-8b64-3f96-83d7-2dd01fd72a31;Uranium;Emission to water;unspecified;kg;4,79709E-09
;;;;;;;2e518059-747c-4ff1-8da3-17134c547ac2;Uranium;Emission to air;low population density;kg;2,55014E-10
;;;;;;;595f08d9-6304-497e-bb7d-48b6d2d8bff3;Uranium;Emission to air;unspecified;kg;3,32923E-10
;;;;;;;1cb0b78b-6fd5-4193-8144-d47478920ced;Uranium alpha;Emission to water;unspecified;kBq;0,505396408
;;;;;;;306f6179-2458-44a3-ab63-c0f9fdfe669c;Uranium alpha;Emission to water;lake;kBq;0,121572444
;;;;;;;16916dd2-a145-4cb2-9769-19c551b2ff5e;Uranium alpha;Emission to air;low population density;kBq;0,032338343
;;;;;;;67cb4d1f-1729-409a-945b-cd00a7c02eb5;Uranium-234;Emission to water;lake;kBq;0,000114224
;;;;;;;ac98d2a4-4985-49f9-b4e2-fc896ef145b6;Uranium-234;Emission to air;low population density;kBq;0,007176489
;;;;;;;1869fd74-ed68-4814-9596-12315b1e810d;Uranium-234;Emission to water;unspecified;kBq;2,12812E-09
;;;;;;;97db3d38-00fc-417e-a1e8-2fd4fa7dc191;Uranium-234;Emission to water;fresh water;kBq;0,027086652
;;;;;;;bf112355-f868-42b8-8f39-6f2901cc38b9;Uranium-234;Emission to air;unspecified;kBq;0,009250518
;;;;;;;28b4d99e-6111-4ef9-8c34-10f94fff9309;Uranium-234;Emission to water;ocean;kBq;0,000712539
;;;;;;;698d08b4-fee6-40d4-93dd-24a28d48df45;Uranium-235;Emission to air;unspecified;kBq;0,03400452
;;;;;;;6b44284d-6941-4ae6-815e-ce87f5b603bb;Uranium-235;Emission to air;low population density;kBq;0,000347274
;;;;;;;4d466648-95dd-4866-97ad-6008746d32ab;Uranium-235;Emission to water;unspecified;kBq;9,87467E-11
;;;;;;;620e4fde-d96a-4354-b354-53b8b4187d80;Uranium-235;Emission to water;fresh water;kBq;0,032698746
;;;;;;;821c383d-2f47-4b00-968c-88b269955a00;Uranium-235;Emission to water;lake;kBq;0,001846622
;;;;;;;c36056d2-5101-4198-b13b-fdc0a8cf27ee;Uranium-238;Emission to air;unspecified;kBq;0,045914657
;;;;;;;cf839cca-1e56-4758-9417-b9a15e414206;Uranium-238;Emission to water;lake;kBq;0,001846622
;;;;;;;16cd83f0-c5c0-4b6f-8dd0-26d4e3b9a017;Uranium-238;Emission to water;ground water;kBq;1,9595E-06
;;;;;;;e6aafd63-a6d5-41f7-9b82-45f791c7037c;Uranium-238;Emission to air;low population density;kBq;0,009621161
;;;;;;;543421e8-f0b3-45a2-b0ed-03489e878138;Uranium-238;Emission to air;high population density;kBq;0,002580045
;;;;;;;75ebd471-2671-4b1e-b6b7-e18ea4a4f26c;Uranium-238;Emission to water;fresh water;kBq;1,151305871
;;;;;;;c407952d-43b2-49c4-a756-26e5e76bfbbf;Uranium-238;Emission to water;ocean;kBq;0,004521825
;;;;;;;71d27d29-04f2-421a-981f-5c5c2b00486f;Uranium-238;Emission to water;unspecified;kBq;0,000130828
;;;;;;;7d54ebd3-7128-4465-a1a3-6592d8d030bd;Urea;Emission to water;fresh water;kg;5,11346E-10
;;;;;;;59e1e295-5efb-3dff-8379-8f3c75bec7a4;Used air;Emission to air;unspecified;kg;0,013601871
;;;;;;;4122276a-89a6-4e31-ad7d-19568cecf9ce;Vanadium V;Emission to soil;unspecified;kg;7,90828E-11
;;;;;;;2b17b6a0-2884-4ef4-9116-eb33ea77291d;Vanadium V;Emission to soil;agricultural;kg;5,43955E-10
;;;;;;;41dbbe1f-06e1-4a34-8497-5986be8f9e51;Vanadium V;Emission to water;ground water, long-term;kg;0,002041652
;;;;;;;1a5850a0-0069-4b73-bb91-7a61e8d45ae5;Vanadium V;Emission to soil;industrial;kg;3,65343E-12
;;;;;;;591b0a62-8064-4697-86ed-47bfa1f8b5e6;Vanadium V;Emission to air;unspecified;kg;0,000316139
;;;;;;;645687e9-58d1-36bf-a28c-9fe0735146c5;Vanadium V;Emission to water;lake;kg;1,88927E-06
;;;;;;;b8de5961-4e83-4731-bac1-77a4d01234a4;Vanadium V;Emission to air;low population density, long-term;kg;2,68053E-05
;;;;;;;481c0dd4-3ab2-47b5-94c4-b990e8a9dde5;Vanadium V;Emission to air;low population density;kg;6,25117E-06
;;;;;;;a3178646-f9e4-3a94-9988-e81e3935aea7;Vanadium V;Emission to water;ground water;kg;8,95866E-06
;;;;;;;20839113-fbf2-4d2f-bab8-66861f86bc60;Vanadium V;Emission to water;unspecified;kg;1,20722E-07
;;;;;;;a708a1f6-7297-45ba-8fda-47a1ce6f11c3;Vanadium V;Emission to water;fresh water;kg;4,12483E-05
;;;;;;;4d9a8790-3ddd-11dd-8dc2-0050c2490048;Vanadium V;Emission to water;ocean;kg;6,89059E-06
;;;;;;;2cba713d-ab0b-44cb-babb-f8cac262554f;Vanadium V;Emission to air;high population density;kg;0,000148885
;;;;;;;37b1a5b2-9b3b-4966-a979-084cf2091128;Vinyl acetate;Emission to water;unspecified;kg;9,10386E-10
;;;;;;;1d444a45-70c4-4718-8427-1c0fff91f88e;Vinyl acetate;Emission to air;unspecified;kg;1,36073E-07
;;;;;;;d3f2bf47-65db-4bc7-8334-eb5107e7585a;Vinyl chloride;Emission to water;unspecified;kg;8,3053E-09
;;;;;;;cfe43cd8-3356-4d29-bb02-5b9c9ede0aec;Vinyl chloride;Emission to water;surface water;kg;1,26012E-08
;;;;;;;2a51889e-9264-45df-9753-64c25a755d9e;Vinyl chloride;Emission to air;unspecified;kg;5,21552E-06
;;;;;;;127ff74d-018b-43b9-8a4e-fb5577d5ee5a;Vinyl chloride;Emission to air;high population density;kg;5,05568E-07
;;;;;;;7ae3bfc4-8532-11e0-9d78-0800200c9a66;VOC, volatile organic compounds;Emission to air;unspecified;kg;0,001912092
;;;;;;;f2b42152-1663-42c9-9be6-4e6bf2c643e4;VOC, volatile organic compounds;Emission to water;fresh water;kg;0,00015445
;;;;;;;67bd10f3-ac72-3da5-bd94-029e43ef4e3a;VOC, volatile organic compounds;Emission to water;unspecified;kg;2,77194E-10
;;;;;;;113746e5-66a9-4d8c-b72b-4a99e7fcd052;VOC, volatile organic compounds;Emission to water;ocean;kg;0,000204748
;;;;;;;a028e2af-de2b-4e29-9d6b-a56d6a50f10f;VOC, volatile organic compounds, unspecified origin;Emission to air;unspecified;kg;6,33247E-09
;;;;;;;bf1f5db7-15a6-4061-8c56-84ab05f709e5;VOC, volatile organic compounds, unspecified origin;Emission to water;fresh water;kg;3,61579E-05
;;;;;;;24e51bc3-7272-4f3e-8d94-c6009a116c89;Waste (deposited);Deposited goods;Stockpile goods;kg;0,331736313
;;;;;;;b242db32-4c73-494b-be0d-7d17a15361cc;Waste water;Emission to water;ocean;kg;0,013414222
;;;;;;;b61cc486-7a9d-3880-a2ae-1bc3a65d0f43;Waste water;Emission to water;unspecified;kg;3,97094E-05
;;;;;;;72721c4e-d589-4ad7-8c5e-4228b8690ddb;Waste water;Emission to water;fresh water;kg;0,036420492
;;;;;;;8864b4ad-7348-469e-b2d3-48610ffd4fca;Water;Emission to air;unspecified;kg;0,015321622
;;;;;;;ed3fdab8-6123-4c08-a25b-0a74a7fa779a;Water;Emission to water;ocean;kg;82397,39703
;;;;;;;5677a205-a4fb-44cd-9c62-05195db926a6;Water;Emission to air;lower stratosphere + upper troposphere;kg;0,00714
;;;;;;;6b99e3e0-59ed-43cf-a17b-d5edea71e1bd;Water;Emission to air;high population density;kg;0,058120154
;;;;;;;3564b893-744f-326d-a75d-a086409ef6ca;Water;Emission to water;unspecified;kg;3454628,54
;;;;;;;d0fa3cee-a088-49c0-b80e-f3acac182f0b;Water;Emission to air;low population density;kg;9,35946E-06
;;;;;;;5aee9bc1-ed53-4636-afee-d2cf6dd77c77;Water (evapotranspiration);Emission to air;unspecified;kg;89,54850731
;;;;;;;3fc1d5e2-8e32-480a-be55-45b7f42dd0d6;Water (river water from technosphere cooling water);Emission to water;fresh water;kg;472,023486
;;;;;;;1a88c7ff-be1f-4134-bf27-c09936d144a8;Water (river water from technosphere turbined);Emission to water;fresh water;kg;173909,2458
;;;;;;;f1bdb3e1-1235-4939-a4a0-6383caa42c63;Water (river water from technosphere, waste water);Emission to water;fresh water;kg;472,1340537
;;;;;;;4dee4b96-748e-41f7-8b4a-0b3c5c3ab691;Water (sea water from technosphere, waste water);Emission to water;ocean;kg;347,9776047
;;;;;;;fe0acd60-3ddc-11dd-ac04-0050c2490048;Water vapour;Emission to air;unspecified;kg;1448,740612
;;;;;;;b008a67c-8887-3277-9265-e67826016fab;Water, AE;Emission to water;unspecified;m3;1,04833E-06
;;;;;;;fcc4a095-013f-3c8a-a639-08b2fc14a0fb;Water, AO;Emission to water;unspecified;m3;2,51149E-05
;;;;;;;f1682565-09d7-3035-9a86-fa091d881b46;Water, AR;Emission to water;unspecified;m3;5,08366E-07
;;;;;;;7c8fd9d5-7d63-304f-92dc-f828a53b6fcf;Water, AT;Emission to air;unspecified;kg;1,564513973
;;;;;;;1dee5e4c-8599-32e3-8b54-e88d4dd784ce;Water, AT;Emission to water;unspecified;m3;6,60056E-07
;;;;;;;e611414e-1245-3c07-b7c4-6971ee4bf4bc;Water, AU;Emission to air;unspecified;kg;0,000430066
;;;;;;;dface97f-f556-3e56-bc75-0ef54d0207a5;Water, AU;Emission to water;unspecified;m3;2,83654E-07
;;;;;;;6ec88fe5-7d5f-32e0-9ece-6e1c322315fe;Water, AZ;Emission to water;unspecified;m3;1,08576E-05
;;;;;;;ace7b642-6e30-3cad-a04f-200b3b0c5d21;Water, BA;Emission to air;unspecified;kg;0,371651519
;;;;;;;98f556eb-e45d-3acd-bcdf-74f4f720310d;Water, BE;Emission to air;unspecified;kg;7,401689586
;;;;;;;1a7ccadf-90d4-3dd1-ad01-17c0ab9739ef;Water, BE;Emission to water;unspecified;m3;8,24428E-07
;;;;;;;e50d7a5a-6b25-39a4-8e1b-8d45c04162a3;Water, BR;Emission to water;unspecified;m3;8,59108E-08
;;;;;;;e21021ad-6c67-3885-bd39-6a1b9195af06;Water, BR;Emission to air;unspecified;kg;0,424745639
;;;;;;;a273328e-1dfc-3918-b58a-fa965dc45db2;Water, CA;Emission to water;unspecified;m3;1,94888E-05
;;;;;;;70591a6d-0ee4-3918-852b-d32e3d830027;Water, CA;Emission to air;unspecified;kg;6,01657E-05
;;;;;;;301f2cb6-9672-3d86-ab17-b04d283656da;Water, CH;Emission to air;unspecified;kg;47,9019454
;;;;;;;f6080ed9-2b32-318e-9873-fdcf738eb819;Water, CH;Emission to water;unspecified;m3;0,000228649
;;;;;;;116e84cf-7faa-32b5-b7c8-dc3fdefd67a7;Water, CL;Emission to air;unspecified;kg;1,53354E-07
;;;;;;;9b709486-884f-3e43-8acd-28289ca79b0e;Water, CL;Emission to water;unspecified;m3;1,70223E-10
;;;;;;;315bad13-6e3d-3a70-9163-d9502cc768db;Water, CN;Emission to water;unspecified;m3;0,000468664
;;;;;;;2355612a-480c-3491-9353-08dc2d657bbc;Water, CN;Emission to air;unspecified;kg;1,34550558
;;;;;;;44c1c65e-d7ac-3836-bdee-c186cd62c244;Water, CO;Emission to water;unspecified;m3;5,07644E-07
;;;;;;;c87a653e-d6c6-3475-be9c-4a5466767cf7;Water, CS;Emission to air;unspecified;kg;3,96728E-06
;;;;;;;6c7eed8d-b523-39e6-8fc2-6d0eb272e931;Water, CZ;Emission to air;unspecified;kg;6,120706622
;;;;;;;4b252136-e335-394e-8339-d016b00b3af7;Water, CZ;Emission to water;unspecified;m3;1,47615E-06
;;;;;;;82e79c0e-da25-3712-b4c9-b5227131791e;Water, DE;Emission to water;unspecified;m3;3,17607E-05
;;;;;;;c5143ea9-2dbd-34a7-be34-c3d0c390c493;Water, DE;Emission to air;unspecified;kg;105,3934788
;;;;;;;146f6bbc-070d-3f4e-ab2a-906d9ea1886b;Water, DK;Emission to water;unspecified;m3;3,21029E-07
;;;;;;;331785e5-d4e6-3d59-aab4-523c3335c226;Water, DK;Emission to air;unspecified;kg;0,000289216
;;;;;;;1a27d732-bdf4-3f6c-aec8-60afb72100c3;Water, DZ;Emission to water;unspecified;m3;0,000276549
;;;;;;;75803b53-729a-31a9-9688-cf421eb503e1;Water, EC;Emission to water;unspecified;m3;3,52506E-07
;;;;;;;1500f428-1bc5-3b5b-b8b1-d76c17165705;Water, EG;Emission to water;unspecified;m3;1,26891E-05
;;;;;;;0d916b8a-9859-3e91-8b54-5d77f122bab2;Water, ES;Emission to air;unspecified;kg;36,48740103
;;;;;;;bc96b205-2ac3-356c-9348-3d9180e6f7e7;Water, ES;Emission to water;unspecified;m3;3,0314E-06
;;;;;;;7a05c50a-c884-3f7d-bdb4-ae8fe2a59d2b;Water, Europe;Emission to air;unspecified;kg;3,666443457
;;;;;;;b9fd18fc-2ee5-36f7-b739-440e831d3477;Water, FI;Emission to water;unspecified;m3;6,82306E-08
;;;;;;;c4147102-fe11-3857-a3a4-f063f92bd8fd;Water, FI;Emission to air;unspecified;kg;6,1469E-05
;;;;;;;2532ad6d-4361-3506-ad1c-30c1428e3d07;Water, FR;Emission to air;unspecified;kg;1,754037651
;;;;;;;39c34b78-35fe-3932-8866-af14c1ef822d;Water, FR;Emission to water;unspecified;m3;2,39586E-06
;;;;;;;896c1a72-f609-3b0e-a4e1-8ed678e1b102;Water, GB;Emission to air;unspecified;kg;0,011755297
;;;;;;;1a3a3a87-cd57-3f58-b363-1e40a8326edc;Water, GB;Emission to water;unspecified;m3;5,6675E-07
;;;;;;;b652defd-aeb8-3c52-a76d-08f7bc13e6df;Water, GQ;Emission to water;unspecified;m3;7,0308E-18
;;;;;;;91f06f27-d8d9-30ec-bec0-b439985fb132;Water, GR;Emission to water;unspecified;m3;8,14996E-07
;;;;;;;2d22399c-53c4-3412-9516-aeb71f2f22f6;Water, GR;Emission to air;unspecified;kg;1,295803297
;;;;;;;6f520895-d257-3a69-ac4d-2ea3adb6645c;Water, HR;Emission to air;unspecified;kg;0,621042017
;;;;;;;4c5520ef-e627-34aa-adc2-e8b6ef69afcf;Water, HU;Emission to water;unspecified;m3;1,27281E-06
;;;;;;;97435e8a-5ce8-3800-a895-31af4f7e25f7;Water, HU;Emission to air;unspecified;kg;0,001146678
;;;;;;;f279687b-4634-39f6-90e5-d338f4788905;Water, ID;Emission to water;unspecified;m3;8,36445E-08
;;;;;;;66fb27c2-c0e3-3eb5-be52-06e5749edcba;Water, IE;Emission to water;unspecified;m3;4,60109E-08
;;;;;;;26950dc0-37cf-329c-af2f-08fbc0fc0988;Water, IE;Emission to air;unspecified;kg;1,641795977
;;;;;;;d80d764d-6a49-3688-b1fd-65e0b1501be4;Water, IL;Emission to air;unspecified;kg;4,7723E-08
;;;;;;;8346e0e9-d99a-3a47-a6db-d5aac8f2b117;Water, IL;Emission to water;unspecified;m3;5,29725E-11
;;;;;;;a3e87835-8723-3005-b2a3-4a5fe2da48ff;Water, IN;Emission to water;unspecified;m3;7,17177E-07
;;;;;;;66304489-1272-3773-a33f-25976edfd3ae;Water, IQ;Emission to water;unspecified;m3;1,37951E-05
;;;;;;;9200b631-008c-316e-8fc2-60abefd273f8;Water, IR;Emission to water;unspecified;m3;2,43468E-07
;;;;;;;c8fb0d02-a3fa-37b5-a02b-58f78f5c88bb;Water, IT;Emission to water;unspecified;m3;8,84245E-06
;;;;;;;5ba1bf90-fa3f-388b-b65b-7427c8fe6863;Water, IT;Emission to air;unspecified;kg;0,631049404
;;;;;;;dce9950a-7c40-363e-83c4-09f3a2230a28;Water, JP;Emission to air;unspecified;kg;0,0029536
;;;;;;;5f0983e4-139f-3f15-851c-cc728f86e7d2;Water, JP;Emission to water;unspecified;m3;4,85751E-10
;;;;;;;fc29eb5e-0162-3f77-8838-b238d3b4cea2;Water, KR;Emission to air;unspecified;kg;0,143334015
;;;;;;;789b4e49-86bb-3685-bcce-a6a0c24f3bc7;Water, KR;Emission to water;unspecified;m3;9,3015E-05
;;;;;;;36508f9f-395e-3d19-8ba7-1614c7727d49;Water, KW;Emission to water;unspecified;m3;9,0891E-07
;;;;;;;7b56eb77-cb09-3c2a-a307-ec63f90a3da2;Water, KZ;Emission to water;unspecified;m3;3,59098E-05
;;;;;;;1ce7e7a9-ce00-3302-973f-ebc45723bb70;Water, LU;Emission to air;unspecified;kg;4,241579839
;;;;;;;e2c8763f-7e01-32a1-bad4-ffdc66c798af;Water, LU;Emission to water;unspecified;m3;1,95267E-08
;;;;;;;9ab7aa5d-9812-3706-9452-735d4f5c7895;Water, LY;Emission to water;unspecified;m3;2,43428E-05
;;;;;;;f7615642-73fd-3774-839f-d23c91b9e8bb;Water, MX;Emission to water;unspecified;m3;1,67044E-06
;;;;;;;bfa5d0c0-374a-34eb-88f4-0b514aff3282;Water, MX;Emission to air;unspecified;kg;6,61725E-08
;;;;;;;31196fb3-1549-38bd-bc9b-0271178d4467;Water, MY;Emission to air;unspecified;kg;0,032520897
;;;;;;;9048d9b8-3e23-341c-8309-66e2bab1a3b8;Water, MY;Emission to water;unspecified;m3;7,85137E-06
;;;;;;;f53cd01a-429f-3c68-9104-d851478a582a;Water, NG;Emission to water;unspecified;m3;7,17271E-06
;;;;;;;9ea5d1a0-b6d3-361e-9622-b43e6867a719;Water, NL;Emission to water;unspecified;m3;6,56402E-06
;;;;;;;0efc358d-6450-378f-99e8-f67904d41256;Water, NL;Emission to air;unspecified;kg;0,00183025
;;;;;;;2d7c74f8-7351-3162-bf20-38cd98e57f7f;Water, NO;Emission to air;unspecified;kg;7,239635959
;;;;;;;c7c142c6-6b81-32cd-865c-b75e2b692b51;Water, NO;Emission to water;unspecified;m3;4,08845E-08
;;;;;;;58fa4e22-3803-30c5-880f-e08a1f96aeeb;Water, NZ;Emission to air;unspecified;kg;1,33865E-09
;;;;;;;8891ed74-b2ee-3687-b496-163193629141;Water, NZ;Emission to water;unspecified;m3;1,4859E-12
;;;;;;;74fc15d0-0edc-3ff6-8532-f484bf7ac361;Water, OECD;Emission to air;unspecified;kg;33,57299117
;;;;;;;996ac4d2-6dd8-31f5-a8fa-fb6e3dc8e8a2;Water, OM;Emission to water;unspecified;m3;1,09491E-06
;;;;;;;8f7584d7-01cf-3b06-a2fb-025aef6152d7;Water, PE;Emission to water;unspecified;m3;3,49121E-06
;;;;;;;a6f7af6d-5d03-37c3-92c1-3c7ec700b2e8;Water, PL;Emission to water;unspecified;m3;2,48373E-07
;;;;;;;d3cf558d-1520-3ce6-8d61-17a0687d9005;Water, PL;Emission to air;unspecified;kg;7,557282269
;;;;;;;9669feea-cb71-3a08-a3d3-211dbf3e8dca;Water, PT;Emission to water;unspecified;m3;3,58262E-07
;;;;;;;cb70e681-7ff8-3f19-971d-cbea5477b81a;Water, PT;Emission to air;unspecified;kg;16,06765373
;;;;;;;1410e5b4-1e67-3cb8-b9b6-b277d1897d48;Water, QA;Emission to water;unspecified;m3;1,91606E-05
;;;;;;;1de7b6d8-2b99-3cd8-8d98-452a5b952df0;Water, RER;Emission to air;unspecified;kg;0,110766004
;;;;;;;38d0827f-25eb-311d-bd7f-9dcf17401b5c;Water, RER;Emission to water;unspecified;m3;0,060222226
;;;;;;;85ac64f9-3ad8-3c36-8f73-2507d0400a8f;Water, RO;Emission to water;unspecified;m3;6,17159E-07
;;;;;;;731adefc-57d1-301d-b4a1-d6bba3cd85f9;Water, RU;Emission to water;unspecified;m3;0,000282824
;;;;;;;6f39ef2f-4e3b-3f84-900b-252427d45d0b;Water, SA;Emission to water;unspecified;m3;7,22485E-06
;;;;;;;b5bfee87-231c-3f88-b3e9-71b2464eeaf3;Water, SE;Emission to water;unspecified;m3;3,98827E-07
;;;;;;;fb2ba34f-6fa6-33c5-8a06-7f6832e28dbd;Water, SE;Emission to air;unspecified;kg;0,307019452
;;;;;;;e1719985-12b1-3983-8b2b-4a76a7d7e71e;Water, SI;Emission to air;unspecified;kg;1,748411903
;;;;;;;484d948e-3c82-3806-9b10-75e0250b8cd7;Water, SK;Emission to air;unspecified;kg;1,968799952
;;;;;;;6fbd3c82-de27-3743-87ae-35df6dd76a15;Water, TH;Emission to air;unspecified;kg;5,03411E-07
;;;;;;;c302a479-f891-39b1-acc1-785af3498ed1;Water, TH;Emission to water;unspecified;m3;5,58786E-10
;;;;;;;d1c67064-9b54-3620-bca8-3583928c4b69;Water, TM;Emission to water;unspecified;m3;3,38852E-06
;;;;;;;b5963477-68d7-39b7-b3c4-8848ef7b3f26;Water, TR;Emission to water;unspecified;m3;1,88436E-10
;;;;;;;07cc7464-738b-378f-a832-7a50a0bf9963;Water, TR;Emission to air;unspecified;kg;1,69763E-07
;;;;;;;caa2cce6-891c-3be6-8abc-cac41596df7f;Water, TT;Emission to water;unspecified;m3;6,63303E-06
;;;;;;;689ee1ff-75ef-3833-8b99-344e60af99f1;Water, UA;Emission to water;unspecified;m3;4,39689E-07
;;;;;;;c0643eed-f3d6-3711-9e93-7c9293b8db2d;Water, US;Emission to air;unspecified;kg;0,066809202
;;;;;;;9a18c383-d624-3134-9357-08a774408831;Water, US;Emission to water;unspecified;m3;0,001370383
;;;;;;;5f9c4967-a877-3264-bf3c-e8abf414d2f2;Water, UZ;Emission to water;unspecified;m3;9,15001E-07
;;;;;;;c3c955b6-ea7d-32a8-ac85-a278f947d1ff;Water, VE;Emission to water;unspecified;m3;4,33796E-07
;;;;;;;2d198645-952f-31eb-adee-ed83ea399b32;Water, ZA;Emission to water;unspecified;m3;8,15786E-11
;;;;;;;56b25731-7e29-3ae1-8267-7012d463c9af;Water, ZA;Emission to air;unspecified;kg;0,003053065
;;;;;;;e6183e67-e45e-4d8d-a9ec-85ba8d7d1600;Xenon-131m;Emission to air;unspecified;kBq;0,486934966
;;;;;;;b13777bb-a8b6-4be4-8f6b-675ac75f31b2;Xenon-131m;Emission to air;low population density;kBq;0,432130697
;;;;;;;fe85df5c-5587-4a5f-a33b-c6e2b240e238;Xenon-133;Emission to air;unspecified;kBq;25,91898155
;;;;;;;f5f7c4c3-ce9d-47ec-8c97-62d70b286203;Xenon-133;Emission to air;low population density;kBq;14,98913446
;;;;;;;9d95796e-84c7-4a73-aaba-8ad4f664e58f;Xenon-133m;Emission to air;low population density;kBq;0,062165074
;;;;;;;f5e7f3b4-6423-4914-bb36-d6f52b8e5dbb;Xenon-135;Emission to air;unspecified;kBq;15,54770078
;;;;;;;14ca107c-315a-410b-af1b-35a886faebce;Xenon-135;Emission to air;low population density;kBq;4,969031869
;;;;;;;b3fd01ce-4eb3-461f-8639-4c7aa166f40e;Xenon-135m;Emission to air;low population density;kBq;2,508361196
